channel_id,path,relative_path,ports_from_suffix,bytes,status,supported_v1,ports,points,f_min_hz,f_max_hz,z0_summary,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,dominant_path,dominant_peak_mag_db,dominant_low_freq_mag_db,dominant_high_freq_mag_db,dominant_delay_ns,delay_fmax_cycles,through_delay_spread_ns,through_paths_json,recommended_flow,route_reason,recommended_smoke_stop_ns,recommended_audit_stop_ns,recommended_candidates,ngspice_action
Ch4_20_8F_f5_9f06750c,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch4_20_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch4_20_8F_f5.s4p,4,1141367,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6154004297208264,45422790625.0,True,S13,-69.512703,-83.409157,-90.606415,9.093431041763848,454.6715520881924,0.42172037518608896,S31 peak=-69.62dB delay=9.136ns; S42 peak=-71.83dB delay=8.901ns; S13 peak=-69.51dB delay=9.093ns; S24 peak=-71.91dB delay=8.715ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch4_20_8F_f6_43432bd4,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch4_20_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch4_20_8F_f6.s4p,4,1141231,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6153720320348864,45563387500.0,True,S42,-66.515472,-84.040741,-86.933426,9.02049112044633,451.0245560223165,0.09400057789336458,S31 peak=-72.66dB delay=9.041ns; S42 peak=-66.52dB delay=9.02ns; S13 peak=-71.11dB delay=8.947ns; S24 peak=-66.58dB delay=8.989ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch4_20_8F_f7_32ac290e,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch4_20_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch4_20_8F_f7.s4p,4,1141285,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6139997239373086,45563387500.0,True,S31,-44.864189,-78.620399,-95.60839099999998,9.064005556666796,453.20027783333984,0.008692080638361688,S31 peak=-44.86dB delay=9.064ns; S42 peak=-45.97dB delay=9.071ns; S13 peak=-44.87dB delay=9.069ns; S24 peak=-46dB delay=9.063ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch4_20_8F_f8_28b2932d,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch4_20_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch4_20_8F_f8.s4p,4,1141367,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6154004297208264,45422790625.0,True,S13,-69.512703,-83.409157,-90.606415,9.093431041763848,454.6715520881924,0.42172037518608896,S31 peak=-69.62dB delay=9.136ns; S42 peak=-71.83dB delay=8.901ns; S13 peak=-69.51dB delay=9.093ns; S24 peak=-71.91dB delay=8.715ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch4_20_8F_t_afb27bdd,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch4_20_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch4_20_8F_t.s4p,4,1141186,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.9931324963059647,10000000.0,True,S31,-0.3473958100000012,-0.3473958100000012,-83.338593,8.993794092151655,449.68970460758277,0.0037878686848831222,S31 peak=-0.3474dB delay=8.994ns; S42 peak=-0.3825dB delay=8.991ns; S13 peak=-0.3532dB delay=8.994ns; S24 peak=-0.3606dB delay=8.99ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,29,29,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_f1_f48fcabb,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_f1.s4p,4,1141974,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6047610010281637,48297215625.0,True,S42,-50.201576,-50.201576,-87.996231,6.054318970460177,302.7159485230089,0.11654515792118403,S31 peak=-50.36dB delay=6.154ns; S42 peak=-50.2dB delay=6.054ns; S13 peak=-50.39dB delay=6.171ns; S24 peak=-50.31dB delay=6.06ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,27,27,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_f2_37d9c944,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_f2.s4p,4,1142133,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6241705873331317,46016421875.0,True,S24,-66.468361,-76.839874,-82.672668,5.938273227979177,296.9136613989588,0.0978682225332399,S31 peak=-72.37dB delay=6.036ns; S42 peak=-66.75dB delay=5.942ns; S13 peak=-70.72dB delay=6.035ns; S24 peak=-66.47dB delay=5.938ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,26,26,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_f3_16ba5f55,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_f3.s4p,4,1141930,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6104111528264565,44954134375.0,True,S13,-47.046818,-76.911537,-86.945335,5.982367540174736,299.1183770087368,0.031427396590589574,S31 peak=-47.05dB delay=5.984ns; S42 peak=-48.33dB delay=6.014ns; S13 peak=-47.05dB delay=5.982ns; S24 peak=-48.37dB delay=6.009ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,26,26,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_f4_1658149d,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_f4.s4p,4,1141835,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.5993628878324733,49406368750.0,True,S13,-55.917564,-77.23011,-84.5849,6.013512302460557,300.67561512302785,0.09202849458772011,S31 peak=-55.95dB delay=6.032ns; S42 peak=-70.56dB delay=6.106ns; S13 peak=-55.92dB delay=6.014ns; S24 peak=-70.22dB delay=6.067ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,27,27,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_f5_60d2b16e,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_f5.s4p,4,1141988,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.5984340996787306,49343881250.0,True,S13,-70.178001,-92.216934,-77.56498,5.9799113600496705,298.99556800248354,0.7903821208687214,S31 peak=-70.38dB delay=6.048ns; S42 peak=-71.02dB delay=5.532ns; S13 peak=-70.18dB delay=5.98ns; S24 peak=-72.36dB delay=5.257ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,26,26,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_f6_827cd43f,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_f6.s4p,4,1142133,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6241705873331317,46016421875.0,True,S24,-66.468361,-76.839874,-82.672668,5.938273227979177,296.9136613989588,0.0978682225332399,S31 peak=-72.37dB delay=6.036ns; S42 peak=-66.75dB delay=5.942ns; S13 peak=-70.72dB delay=6.035ns; S24 peak=-66.47dB delay=5.938ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,26,26,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_f7_66c0a870,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_f7.s4p,4,1141930,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6104111528264565,44954134375.0,True,S13,-47.046818,-76.911537,-86.945335,5.982367540174736,299.1183770087368,0.031427396590589574,S31 peak=-47.05dB delay=5.984ns; S42 peak=-48.33dB delay=6.014ns; S13 peak=-47.05dB delay=5.982ns; S24 peak=-48.37dB delay=6.009ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,26,26,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_f8_f6ad5bf7,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_f8.s4p,4,1141988,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.5984340996787306,49343881250.0,True,S13,-70.178001,-92.216934,-77.56498,5.9799113600496705,298.99556800248354,0.7903821208687214,S31 peak=-70.38dB delay=6.048ns; S42 peak=-71.02dB delay=5.532ns; S13 peak=-70.18dB delay=5.98ns; S24 peak=-72.36dB delay=5.257ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,26,26,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch5_22_8F_t_afe82982,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch5_22_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch5_22_8F_t.s4p,4,1142072,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.997476500771818,10000000.0,True,S31,-0.5885916900000003,-0.5885916900000003,-85.16835,5.940826298592869,297.0413149296435,0.002211909047590943,S31 peak=-0.5886dB delay=5.941ns; S42 peak=-0.589dB delay=5.939ns; S13 peak=-0.5991dB delay=5.941ns; S24 peak=-0.599dB delay=5.939ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,26,26,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_f1_7bb184a9,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f1.s4p,4,1141137,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6218568361142309,45563387500.0,True,S24,-59.51739500000001,-59.51739500000001,-87.635193,9.59837918250323,479.9189591251615,0.07736502856116623,S31 peak=-59.84dB delay=9.592ns; S42 peak=-59.63dB delay=9.614ns; S13 peak=-59.94dB delay=9.537ns; S24 peak=-59.52dB delay=9.598ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_f2_26d81958,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f2.s4p,4,1141105,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6205310758931322,45422790625.0,True,S24,-66.930199,-78.934998,-87.033829,9.53272027738897,476.6360138694485,0.2575017225717424,S31 peak=-69.78dB delay=9.508ns; S42 peak=-67.01dB delay=9.526ns; S13 peak=-70.17dB delay=9.275ns; S24 peak=-66.93dB delay=9.533ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_f3_a24fa548,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f3.s4p,4,1141228,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6204659112484975,45563387500.0,True,S13,-48.726658,-78.083473,-84.123154,9.588240225822997,479.41201129114984,0.008024627147737107,S31 peak=-48.74dB delay=9.593ns; S42 peak=-49.74dB delay=9.596ns; S13 peak=-48.73dB delay=9.588ns; S24 peak=-49.71dB delay=9.596ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_f4_3a0e4c5a,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f4.s4p,4,1141272,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6214212721722596,45563387500.0,True,S13,-66.22731,-74.545517,-79.752953,9.510020759707453,475.5010379853727,0.13893131070649467,S31 peak=-66.33dB delay=9.567ns; S42 peak=-68.86dB delay=9.649ns; S13 peak=-66.23dB delay=9.51ns; S24 peak=-69.03dB delay=9.647ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_f5_3f5f43c2,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f5.s4p,4,1141072,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6214707268896325,45422790625.0,True,S13,-70.847878,-89.636749,-84.424797,9.554635504878707,477.7317752439354,2.3295430641642074,S31 peak=-71.35dB delay=9.603ns; S42 peak=-73.25dB delay=7.273ns; S13 peak=-70.85dB delay=9.555ns; S24 peak=-71.35dB delay=8.918ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_f6_a9565afb,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f6.s4p,4,1141105,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6205310758931322,45422790625.0,True,S24,-66.930199,-78.934998,-87.033829,9.53272027738897,476.6360138694485,0.2575017225717424,S31 peak=-69.78dB delay=9.508ns; S42 peak=-67.01dB delay=9.526ns; S13 peak=-70.17dB delay=9.275ns; S24 peak=-66.93dB delay=9.533ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_f7_5904ffa7,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f7.s4p,4,1141228,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6204659112484975,45563387500.0,True,S13,-48.726658,-78.083473,-84.123154,9.588240225822997,479.41201129114984,0.008024627147737107,S31 peak=-48.74dB delay=9.593ns; S42 peak=-49.74dB delay=9.596ns; S13 peak=-48.73dB delay=9.588ns; S24 peak=-49.71dB delay=9.596ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_f8_4aee51f6,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f8.s4p,4,1141072,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6214707268896325,45422790625.0,True,S13,-70.847878,-89.636749,-84.424797,9.554635504878707,477.7317752439354,2.3295430641642074,S31 peak=-71.35dB delay=9.603ns; S42 peak=-73.25dB delay=7.273ns; S13 peak=-70.85dB delay=9.555ns; S24 peak=-71.35dB delay=8.918ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch6_25_8F_t_eb3aefd3,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_t.s4p,4,1141263,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.9899267174183959,10000000.0,True,S24,-0.4198086899999997,-0.4198086899999997,-78.917076,9.524289480118169,476.21447400590847,0.010191638327857078,S31 peak=-0.4209dB delay=9.534ns; S42 peak=-0.4368dB delay=9.524ns; S13 peak=-0.4279dB delay=9.534ns; S24 peak=-0.4198dB delay=9.524ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,30,30,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_f1_9117014c,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f1.s4p,4,1142034,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6090035565515768,48297215625.0,True,S42,-47.98055599999999,-47.98055599999999,-89.898796,8.99983298881998,449.99164944099897,0.2942829010246637,S31 peak=-48.35dB delay=8.706ns; S42 peak=-47.98dB delay=9ns; S13 peak=-48.21dB delay=8.902ns; S24 peak=-48.36dB delay=8.815ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,29,29,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_f2_41c1a6bc,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f2.s4p,4,1142201,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.622179714417075,45985178125.0,True,S13,-68.263611,-82.766197,-81.552284,6.845215798715374,342.26078993576874,0.5815398635283247,S31 peak=-73.62dB delay=7.262ns; S42 peak=-69.64dB delay=7.427ns; S13 peak=-68.26dB delay=6.845ns; S24 peak=-69.58dB delay=7.417ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,27,27,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_f3_25caab78,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f3.s4p,4,1141962,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6091934439227854,44954134375.0,True,S31,-51.13187,-82.473747,-85.736603,7.470240759263047,373.5120379631523,0.010844551132842106,S31 peak=-51.13dB delay=7.47ns; S42 peak=-53.09dB delay=7.481ns; S13 peak=-51.17dB delay=7.474ns; S24 peak=-53.09dB delay=7.477ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,28,28,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_f4_0141b7df,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f4.s4p,4,1142173,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.5947727108288526,49406368750.0,True,S31,-59.00629000000001,-80.516739,-88.948029,7.501187259674149,375.05936298370744,0.04618310328754305,S31 peak=-59.01dB delay=7.501ns; S42 peak=-71.52dB delay=7.487ns; S13 peak=-59.08dB delay=7.489ns; S24 peak=-71.47dB delay=7.455ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,28,28,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_f5_3fcf7d73,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f5.s4p,4,1142123,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.5938986653710523,49328259375.0,True,S42,-70.090927,-75.013161,-86.47894300000002,6.872706719128196,343.63533595640985,2.812751794801809,S31 peak=-70.84dB delay=7.486ns; S42 peak=-70.09dB delay=6.873ns; S13 peak=-71.85dB delay=7.415ns; S24 peak=-72.17dB delay=4.673ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,27,27,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_f6_113f3e8b,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f6.s4p,4,1142201,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.622179714417075,45985178125.0,True,S13,-68.263611,-82.766197,-81.552284,6.845215798715374,342.26078993576874,0.5815398635283247,S31 peak=-73.62dB delay=7.262ns; S42 peak=-69.64dB delay=7.427ns; S13 peak=-68.26dB delay=6.845ns; S24 peak=-69.58dB delay=7.417ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,27,27,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_f7_5aadab9c,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f7.s4p,4,1141962,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6091934439227854,44954134375.0,True,S31,-51.13187,-82.473747,-85.736603,7.470240759263047,373.5120379631523,0.010844551132842106,S31 peak=-51.13dB delay=7.47ns; S42 peak=-53.09dB delay=7.481ns; S13 peak=-51.17dB delay=7.474ns; S24 peak=-53.09dB delay=7.477ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,28,28,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_f8_298ab5d4,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f8.s4p,4,1142123,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.5938986653710523,49328259375.0,True,S42,-70.090927,-75.013161,-86.47894300000002,6.872706719128196,343.63533595640985,2.812751794801809,S31 peak=-70.84dB delay=7.486ns; S42 peak=-70.09dB delay=6.873ns; S13 peak=-71.85dB delay=7.415ns; S24 peak=-72.17dB delay=4.673ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,27,27,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch7_28_8F_t_b6a7aed0,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_t.s4p,4,1141965,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.9953788729534329,10000000.0,True,S31,-0.7412899100000003,-0.7412899100000003,-74.569191,7.4313348892000235,371.5667444600012,0.0007987775336122382,S31 peak=-0.7413dB delay=7.431ns; S42 peak=-0.7435dB delay=7.431ns; S13 peak=-0.7532dB delay=7.432ns; S24 peak=-0.7533dB delay=7.431ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,28,28,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch8_30_8F_f1_1edcc859,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f1.s4p,4,1141177,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6188454127283739,45563387500.0,True,S42,-50.436558,-50.436558,-92.496346,12.896721699895894,644.8360849947948,0.12800929074688483,S31 peak=-50.91dB delay=12.78ns; S42 peak=-50.44dB delay=12.9ns; S13 peak=-50.45dB delay=12.77ns; S24 peak=-50.44dB delay=12.89ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,33,33,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
Ch8_30_8F_f2_234ba6e8,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f2.s4p,4,1141077,ok,True,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,0.6193696698282153,45563387500.0,True,S13,-69.903839,-79.421547,-76.309509,11.61809028472356,580.9045142361781,0.8288606610210536,S31 peak=-72.37dB delay=12.04ns; S42 peak=-70.3dB delay=12.45ns; S13 peak=-69.9dB delay=11.62ns; S24 peak=-70.73dB delay=12.39ns,delay_aware_required,long propagation delay creates too many phase wraps for direct vector-fit export,32,32,none_as_final,skip direct vector-fit as final; run delay-aware residual/prototype and HSPICE audit
